"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"3263","MTS_60421","60421","60421","Hollister St & Elm St","32.58008085","-117.08398903","MTS","2.0","N-N/B","","","32.58007609615376","-117.08397714884953"
"3264","MTS_60422","60422","60422","Broadway & L St","32.61760544","-117.08405465","MTS","1.0","F-N/B","brol","","32.61760068370665","-117.0840427712025"
"3265","MTS_60423","60423","60423","Broadway & Moss St","32.61411039","-117.08268366","MTS","1.0","F-N/B","","","32.614105638166514","-117.082671780927"
"3266","MTS_60424","60424","60424","Broadway & Oxford St","32.60733681","-117.08002847","MTS","1.0","F-N/B","","","32.60733205450978","-117.0800165894892"
"3267","MTS_60425","60425","60425","Oro Vista Rd & Tocayo Av","32.56520414","-117.07857754","MTS","1.0","F-N/B","","","32.565199392030394","-117.0785656639791"
"3268","MTS_60426","60426","60426","Broadway & Palomar St","32.60390757","-117.07867465","MTS","1.0","F-N/B","","","32.603902816485075","-117.07866277192082"
"3269","MTS_60427","60427","60427","Oro Vista Rd & 1575","32.56691876","-117.07782439","MTS","1.0","M-Street-N/B","","","32.56691400975499","-117.07781251701985"
"3270","MTS_60430","60430","60430","Broadway & Main St","32.59573053","-117.07544524","MTS","1.0","M-Street-N/B","","","32.595725781480226","-117.07543336861845"
"3271","MTS_60431","60431","60431","Beyer Bl & Del Sol Bl","32.57436212","-117.06663705","MTS","1.0","F-N/B","","","32.5743573756462","-117.06662517924605"
"3272","MTS_60436","60436","60436","Cottonwood Rd & San Ysidro Bl","32.55415458","-117.0478938","MTS","1.0","F-N/B","sancot","","32.55414982925707","-117.04788192971276"
"3273","MTS_60439","60439","60439","San Ysidro Bl & I-805 (Ramp)","32.55219279","-117.04226516","MTS","1.0","F-N/B","","","32.55218804723808","-117.04225328771894"
"3274","MTS_60440","60440","60440","San Ysidro Bl & Virginia Av","32.55000561","-117.03617071","MTS","1.0","N-N/B","","","32.55000086080734","-117.0361588412247"
"3275","MTS_60441","60441","60441","San Ysidro Bl & E Beyer Bl","32.54661472","-117.03174358","MTS","1.0","F-N/B","","","32.54660996697463","-117.03173171647975"
"3276","MTS_60442","60442","60442","Silver Strand Bl & Avenida Del Sol","32.67952717","-117.17557548","MTS","1.0","N-N/B","","","32.67952241612291","-117.175563577393"
"3277","MTS_60443","60443","60443","Imperial Beach Bl & Seacoast Dr","32.57672637","-117.1315289","MTS","1.0","N-W/B","","","32.57672162310555","-117.13151701689506"
"3278","MTS_60444","60444","60444","Imperial Beach Bl & 8th St","32.57645756","-117.11595796","MTS","1.0","F-E/B","imp9th","","32.57645281522635","-117.1159460762014"
"3279","MTS_60445","60445","60445","E St & Jefferson Av","32.64077101","-117.09515598","MTS","1.0","M-Street-E/B","","","32.640766254871934","-117.09514409699791"
"3280","MTS_60446","60446","60446","Iris Av & Monterey Pine Dr","32.56927699","-117.07330885","MTS","1.0","M-Street-W/B","","","32.5692722443056","-117.07329697889142"
"3281","MTS_60451","60451","60451","Palm Av & 170","32.58403597","-117.13056955","MTS","1.0","M-Street-W/B","","","32.58403122388386","-117.13055766702"
"3282","MTS_60452","60452","60452","Imperial Beach Bl & 8th St","32.57668257","-117.11561933","MTS","1.0","N-W/B","imp9th","","32.57667782343131","-117.11560744382093"
"3283","MTS_60454","60454","60454","Outer Rd & 1060","32.57728903","-117.08186242","MTS","1.0","N-S/B","","","32.577284283072615","-117.08185054084305"
"3284","MTS_60458","60458","60458","Outer Rd & 1027","32.57796734","-117.08235248","MTS","2.0","M-Street-N/B","","","32.577962594966294","-117.08234060614906"
"3285","MTS_60459","60459","60459","Prospect Pl & 3rd St","32.694196","-117.16785366","MTS","1.0","F-N/B","","","32.694191242953075","-117.16784176161916"
"3286","MTS_60464","60464","60464","Orange Av & 4th St","32.69418252","-117.17517351","MTS","1.0","F-S/B","ora4th","","32.69417776531088","-117.17516160976614"
"3287","MTS_60465","60465","60465","National Av & Beardsley St","32.70187572","-117.14688521","MTS","1.0","N-S/B","","","32.70187096355105","-117.14687331737872"
"3288","MTS_60466","60466","60466","Saturn Bl & Coronado Av","32.57613404","-117.0928687","MTS","1.0","F-S/B","satcor","","32.57612928861308","-117.09285681955308"
"3289","MTS_60468","60468","60468","Silver Strand Bl & Leyte Rd","32.64835199","-117.14867684","MTS","1.0","N-S/B","","","32.64834723214794","-117.14866495121717"
"3290","MTS_60469","60469","60469","Palm Av & Piccard Av","32.58357787","-117.0502926","MTS","1.0","F-E/B","","","32.58357312031955","-117.05028072419684"
"3291","MTS_60470","60470","60470","Palm Av & Twining Av","32.58359391","-117.04527066","MTS","1.0","F-E/B","","","32.58358916174054","-117.04525878863507"
"3292","MTS_60471","60471","60471","Palm Av & Kostner Dr","32.58361905","-117.04136879","MTS","0.0","F-E/B","","","32.583614297468785","-117.0413569208079"
"3293","MTS_60472","60472","60472","Palm Av & Firethorn St","32.58362426","-117.04012874","MTS","1.0","F-E/B","","","32.58361951127828","-117.04011686760529"
"3294","MTS_60473","60473","60473","Dennery Rd & Wal-Mart Drwy","32.58084157","-117.03343932","MTS","1.0","F-S/B","denwal","","32.58083682282588","-117.0334274483703"
"3295","MTS_60474","60474","60474","Dennery Rd & Palm Promenade Drwy","32.57872686","-117.03491378","MTS","1.0","F-S/B","","","32.57872210629397","-117.0349019118247"
"3296","MTS_60478","60478","60478","Dennery Rd & Palm Promenade Drwy","32.57889393","-117.03457442","MTS","1.0","N-N/B","","","32.578889177027825","-117.03456254972176"
"3297","MTS_60479","60479","60479","Dennery Rd & Wal-Mart Drwy","32.58098725","-117.03300561","MTS","1.0","N-N/B","denwal","","32.580982500204215","-117.03299374475691"
"3298","MTS_60480","60480","60480","Palm Av & I-805 Off Ramp","32.58387388","-117.03892009","MTS","1.0","F-W/B","","","32.583869126041805","-117.0389082156122"
"3299","MTS_60481","60481","60481","Palm Av & Delcardo Av","32.5838536","-117.0420786","MTS","1.0","F-W/B","","","32.58384885195855","-117.04206672564555"
"3300","MTS_60482","60482","60482","Palm Av & Twining Av","32.58383513","-117.04494495","MTS","1.0","N-W/B","","","32.58383038236508","-117.04493308189993"
"3301","MTS_60483","60483","60483","Palm Av & Piccard Av","32.58378533","-117.05072332","MTS","1.0","N-W/B","","","32.583780579443264","-117.05071144613"
"3302","MTS_60499","60499","60499","Lindbergh Field & Terminal 1 (Baggage Claim)","32.73213302","-117.19775601","MTS","1.0","M-Special_Loc","airt1","","32.73212825986787","-117.19774409898417"
"3303","MTS_60500","60500","60500","Lindbergh Field & Terminal 2 West","32.73141916","-117.20300978","MTS","1.0","M-Street-W/B","","","32.73141439522172","-117.20299786775743"
"3304","MTS_60501","60501","60501","Palm Av & Dennery Rd (Kaiser)","32.58402538","-117.03283778","MTS","1.0","F-W/B","","","32.584020626623165","-117.03282591324697"
"3305","MTS_60502","60502","60502","Seacoast Dr & Daisy Av","32.58185886","-117.13176519","MTS","1.0","N-S/B","","","32.58185411003418","-117.13175330802044"
"3306","MTS_60504","60504","60504","Hollister St & Leon Av","32.56665213","-117.08393683","MTS","2.0","F-N/B","","","32.56664738675813","-117.08392495316521"
"3307","MTS_60506","60506","60506","Broadway & H St","32.62998207","-117.08888458","MTS","2.0","N-N/B","","","32.62997731047532","-117.08887269490236"
"3308","MTS_60507","60507","60507","National City Bl & 7th St","32.6769819","-117.10717302","MTS","1.0","F-N/B","nat7th","","32.676977143533776","-117.10716113671468"
"3309","MTS_60509","60509","60509","Palm Av & 18th St","32.58401669","-117.0948723","MTS","1.0","F-W/B","","","32.5840119448523","-117.09486042561689"
"3310","MTS_60515","60515","60515","Otay Mesa Rd & Heritage Rd","32.56805041","-116.9962398","MTS","1.0","F-E/B","otaher","","32.56804565337694","-116.99622793867847"
"3311","MTS_60516","60516","60516","Otay Mesa Rd & Cactus Rd","32.56793996","-116.98765711","MTS","1.0","F-E/B","","","32.56793521099392","-116.98764525075508"
"3312","MTS_60517","60517","60517","Britannia Bl & Otay Mesa Rd","32.56738056","-116.97992501","MTS","1.0","F-S/B","briota","","32.56737580572402","-116.9799131564461"
"3313","MTS_60518","60518","60518","Airway Rd & Britannia Bl","32.56051731","-116.97826761","MTS","1.0","F-E/B","airbri","","32.56051255797069","-116.97825575512118"
"3314","MTS_60519","60519","60519","Airway Rd & Dublin Dr","32.56062701","-116.97504901","MTS","2.0","F-E/B","","","32.560622253204194","-116.97503714876166"
"3315","MTS_60520","60520","60520","Airway Rd & 7847","32.56054353","-116.97194889","MTS","1.0","M-Street-E/B","","","32.56053877772094","-116.97193703917299"
"3316","MTS_60522","60522","60522","Siempre Viva Rd & Drucker Ln","32.55296555","-116.94869357","MTS","1.0","F-E/B","siedr1","","32.55296080135754","-116.94868171332588"
"3317","MTS_60523","60523","60523","Siempre Viva Rd & Customhouse Plaza","32.55292202","-116.94570441","MTS","1.0","N-E/B","","","32.552917262363636","-116.94569255545629"
"3318","MTS_60524","60524","60524","Siempre Viva Rd & Otay Center Dr","32.5535953","-116.94279551","MTS","1.0","N-E/B","","","32.55359054585023","-116.94278366082416"
"3319","MTS_60529","60529","60529","Via De La Amistad & Roll Dr","32.55282102","-116.93676963","MTS","1.0","F-E/B","otabor","","32.5528162660201","-116.93675777861266"
"3320","MTS_60535","60535","60535","Siempre Viva Rd & Otay Center Dr","32.55391491","-116.94265523","MTS","1.0","F-W/B","","","32.553910155727074","-116.94264337859408"
"3321","MTS_60536","60536","60536","Siempre Viva Rd & Customhouse Plaza","32.55322382","-116.94482409","MTS","1.0","N-W/B","","","32.553219066928776","-116.94481223901825"
"3322","MTS_60537","60537","60537","Siempre Viva Rd & Drucker Ln","32.55331282","-116.94997492","MTS","1.0","F-W/B","siedru","","32.55330807234398","-116.9499630707324"
"3323","MTS_60538","60538","60538","Airway Rd & Excellante St","32.56063189","-116.96953174","MTS","1.0","F-W/B","","","32.56062713721675","-116.96951988282594"
"3324","MTS_60539","60539","60539","Airway Rd & 7878","32.56075616","-116.97271657","MTS","1.0","M-Street-W/B","","","32.56075140242702","-116.97270470981736"
"3325","MTS_60540","60540","60540","Airway Rd & Dublin Dr","32.56078096","-116.97597523","MTS","1.0","F-W/B","","","32.5607762062826","-116.97596337400925"
"3326","MTS_60541","60541","60541","Airway Rd & Britannia Bl","32.56078182","-116.9781562","MTS","1.0","N-W/B","airbri","","32.56077706926822","-116.97814434412491"
"3327","MTS_60542","60542","60542","Otay Mesa Rd & Britannia Bl","32.56809987","-116.9794084","MTS","1.0","F-W/B","otabr1","","32.56809511493567","-116.97939653820853"
"3328","MTS_60543","60543","60543","Otay Mesa Rd & Cactus Rd","32.56830086","-116.98889027","MTS","1.0","F-W/B","","","32.56829611124573","-116.98887840890065"
"3329","MTS_60544","60544","60544","Otay Mesa Rd & Heritage Rd","32.56842363","-116.99542502","MTS","1.0","N-W/B","otaher","","32.568418882255315","-116.99541316029297"
"3330","MTS_60546","60546","60546","1st Av & C St","32.71686628","-117.16371027","MTS","1.0","F-N/B","1stc","","32.71686152362196","-117.16369837288823"
"3331","MTS_60547","60547","60547","Rancho Bernardo Rd & Pomerado Rd","33.01882996","-117.06142895","MTS","1.0","F-W/B","pomran","","33.01882516039072","-117.06141704873917"
"3332","MTS_60555","60555","60555","I-15 Ramp & El Cajon Bl","32.75495216","-117.10825038","MTS","1.0","N-N/B","i15ele","","32.75494739447965","-117.1082384860847"
"3333","MTS_60556","60556","60556","I-15 Ramp & El Cajon Bl","32.75544248","-117.10927975","MTS","1.0","N-S/B","i15elw","","32.75543771036992","-117.10926785830215"
"3334","MTS_60565","60565","60565","Howard Av & Via Costina","32.56398152","-117.06657999","MTS","1.0","N-N/B","","","32.563976769544354","-117.06656811443538"
"3335","MTS_60566","60566","60566","San Ysidro Bl & Isla Del Carmen Wy","32.56171579","-117.06506933","MTS","1.0","N-N/B","","","32.56171104490781","-117.06505745988245"
"3336","MTS_60567","60567","60567","San Ysidro Bl & Dairy Mart Rd","32.56032491","-117.06343051","MTS","1.0","F-W/B","sandai","","32.5603201633538","-117.06341863414171"
"3337","MTS_60568","60568","60568","San Ysidro Bl & Sunset Ln","32.55845239","-117.05980111","MTS","1.0","F-W/B","","","32.55844764412366","-117.05978923951875"
"3338","MTS_60569","60569","60569","San Ysidro Bl & 525-611","32.55675251","-117.05665376","MTS","1.0","M-Street-W/B","","","32.55674776447102","-117.0566418854394"
"3339","MTS_60570","60570","60570","San Ysidro Bl & Averil Rd","32.55619697","-117.05460737","MTS","1.0","F-W/B","","","32.55619222179986","-117.05459549780316"
"3340","MTS_60571","60571","60571","San Ysidro Bl & Alverson Rd","32.55565649","-117.05193155","MTS","2.0","F-W/B","","","32.555651741422714","-117.05191968308596"
"3341","MTS_60572","60572","60572","San Ysidro Bl & Smythe Av","32.5547031","-117.04976803","MTS","1.0","F-W/B","","","32.55469835455793","-117.04975616287193"
"3342","MTS_60573","60573","60573","San Ysidro Bl & Cottonwood Rd","32.55398265","-117.04812915","MTS","1.0","F-W/B","sancot","","32.553977898769205","-117.0481172784106"
"3343","MTS_60574","60574","60574","San Ysidro Bl & Cypress Dr","32.55289316","-117.0457503","MTS","1.0","F-N/B","","","32.55288841512406","-117.04573843130453"
"3344","MTS_60575","60575","60575","Calle Primera & Sycamore Rd","32.55091438","-117.04530736","MTS","2.0","F-N/B","","","32.5509096328361","-117.04529548771093"
"3345","MTS_60577","60577","60577","Willow Rd & Calle Primera","32.54885908","-117.04223849","MTS","2.0","N-N/B","","","32.54885433014682","-117.04222662443898"
"3346","MTS_60578","60578","60578","Willow Rd & Camino De La Plaza","32.54679072","-117.04247304","MTS","1.0","F-N/B","","","32.54678597588932","-117.0424611770507"
"3347","MTS_60579","60579","60579","Camino De La Plaza & Willow Rd","32.54554013","-117.04205296","MTS","1.0","N-W/B","camwil","","32.545535379229975","-117.04204109379461"
"3348","MTS_60581","60581","60581","Camino De La Plaza & Via Nacional","32.54553962","-117.03870743","MTS","1.0","N-W/B","","","32.545534873482644","-117.03869556058854"
"3349","MTS_60583","60583","60583","Howard Av & Via Suspiro","32.56735242","-117.06680266","MTS","2.0","N-S/B","","","32.567347668290786","-117.0667907906645"
"3350","MTS_60585","60585","60585","Howard Av & Via Costina","32.56387594","-117.06675103","MTS","1.0","F-S/B","","","32.56387119308682","-117.06673915643357"
"3351","MTS_60586","60586","60586","W San Ysidro Bl & El Porvenir Wy","32.56222347","-117.06601848","MTS","1.0","F-S/B","","","32.56221872148872","-117.06600660252509"
"3352","MTS_60587","60587","60587","San Ysidro Bl & 1010","32.56109302","-117.06448264","MTS","2.0","M-Street-S/B","","","32.561088275894626","-117.06447076603091"
"3353","MTS_60588","60588","60588","San Ysidro Bl & Dairy Mart Rd","32.55996555","-117.06332659","MTS","1.0","N-E/B","sandai","","32.55996079947943","-117.06331471317402"
"3354","MTS_60589","60589","60589","Sunset Ln & San Ysidro Bl","32.55815013","-117.059122","MTS","2.0","F-E/B","","","32.55814537987372","-117.05911012468327"
"3355","MTS_60591","60591","60591","San Ysidro Bl & Averil Rd","32.55597008","-117.05399843","MTS","1.0","F-E/B","","","32.555965329355494","-117.05398655524847"
"3356","MTS_60592","60592","60592","San Ysidro Bl & Alverson Rd","32.55547225","-117.05194611","MTS","1.0","N-E/B","","","32.55546749995257","-117.05193423720097"
"3357","MTS_60593","60593","60593","San Ysidro Bl & Smythe Av","32.55474102","-117.05027788","MTS","1.0","N-E/B","","","32.554736268367904","-117.05026601610231"
"3358","MTS_60594","60594","60594","San Ysidro Bl & Cottonwood Rd","32.55383312","-117.04829979","MTS","1.0","N-E/B","sancot","","32.5538283744441","-117.04828792556332"
"3359","MTS_60595","60595","60595","San Ysidro Bl & Via De San Ysidro","32.55283446","-117.0459023","MTS","1.0","N-S/B","","","32.552829714770475","-117.04589042774568"
"3360","MTS_60596","60596","60596","Calle Primera & Sycamore Rd","32.55056971","-117.04462927","MTS","2.0","F-S/B","","","32.55056495720909","-117.04461739840426"
"3361","MTS_60597","60597","60597","Calle Primera & Willow Rd","32.549975","-117.04308574","MTS","1.0","N-E/B","","","32.54997024773581","-117.04307387103523"
"3362","MTS_60599","60599","60599","Willow Rd & 241-265","32.54766235","-117.04241597","MTS","1.0","M-Street-S/B","","","32.54765760649834","-117.04240409934907"
"3363","MTS_60601","60601","60601","Camino De La Plaza & Willow Rd","32.54533103","-117.04208678","MTS","1.0","F-E/B","camwil","","32.54532627906664","-117.04207491182827"
"3364","MTS_60602","60602","60602","Camino De La Plaza & Via Nacional","32.54528246","-117.03852017","MTS","2.0","F-E/B","","","32.54527771688363","-117.03850830486579"
"3365","MTS_60605","60605","60605","Howard Av & Via Suspiro","32.56667464","-117.06663735","MTS","1.0","N-N/B","","","32.566669892575824","-117.06662548105943"
"3366","MTS_60621","60621","60621","41st St & Landis St","32.74575307","-117.10704198","MTS","2.0","F-S/B","","","32.74574830666811","-117.10703008413473"
"3367","MTS_60622","60622","60622","41st St & Dwight St","32.74424673","-117.10706635","MTS","2.0","N-S/B","","","32.74424195648036","-117.10705445990429"
"3368","MTS_60623","60623","60623","Myrtle Av & 41st St","32.74213021","-117.10669453","MTS","1.0","F-E/B","","","32.742125443183305","-117.1066826362109"
"3369","MTS_60624","60624","60624","Myrtle Av & 42nd St","32.74211419","-117.10424873","MTS","2.0","F-E/B","","","32.74210942051813","-117.10423683450468"
"3370","MTS_60625","60625","60625","Myrtle Av & Fairmount Av","32.74209173","-117.10113616","MTS","1.0","N-E/B","","","32.74208695847401","-117.10112427256385"
"3371","MTS_60626","60626","60626","Fairmount Av & Thorn St","32.74044595","-117.10105197","MTS","1.0","N-S/B","faitho","","32.740441185607416","-117.10104008134503"
"3372","MTS_60627","60627","60627","Fairmount Av & Glenfield St","32.73884073","-117.10106574","MTS","1.0","N-S/B","","","32.738835965252306","-117.10105384691991"
"3373","MTS_60628","60628","60628","Fairmount Av & Olive St","32.73531676","-117.10112276","MTS","1.0","N-S/B","","","32.73531199266722","-117.10111086786087"
"3374","MTS_60629","60629","60629","Fairmount Av & Laurel St","32.73162521","-117.1011684","MTS","1.0","N-S/B","","","32.73162044018003","-117.10115651025589"
"3375","MTS_60630","60630","60630","Home Av & Fairmount Av","32.72920988","-117.09908674","MTS","1.0","F-E/B","faihom","","32.72920511154238","-117.09907484796915"
"3376","MTS_60631","60631","60631","Home Av & 45th St","32.73084467","-117.09717094","MTS","1.0","F-N/B","","","32.73083989933301","-117.0971590468797"
"3377","MTS_60632","60632","60632","Home Av & 46th St","32.73230329","-117.09568912","MTS","0.0","F-N/B","","","32.73229852628202","-117.09567722913721"
"3378","MTS_60633","60633","60633","Home Av & Euclid Av","32.73598469","-117.09230664","MTS","1.0","M-Street-N/B","","","32.73597992240662","-117.09229474856564"
"3379","MTS_60634","60634","60634","Euclid Av & Thorn St","32.74015762","-117.09220343","MTS","2.0","N-N/B","","","32.74015284994912","-117.09219154444936"
"3380","MTS_60635","60635","60635","Euclid Av & Isla Vista Dr","32.74289769","-117.09222962","MTS","2.0","F-N/B","","","32.74289292556774","-117.09221773383366"
"3381","MTS_60637","60637","60637","Euclid Av & Castle Av","32.74541738","-117.09220915","MTS","1.0","N-N/B","euccas","","32.74541261662825","-117.09219726161487"
"3382","MTS_60648","60648","60648","University Av & 39th St","32.74978826","-117.11093541","MTS","1.0","N-W/B","uni39t","","32.74978348903185","-117.11092351631414"
"3383","MTS_60664","60664","60664","University Av & Swift Av","32.74970748","-117.1189292","MTS","1.0","F-E/B","","","32.749702714072576","-117.1189173028839"
"3384","MTS_60665","60665","60665","University Av & Cherokee Av","32.74967023","-117.11445018","MTS","1.0","N-E/B","","","32.74966546456796","-117.11443828294205"
"3385","MTS_60666","60666","60666","University Av & Van Dyke Av","32.74955002","-117.10289299","MTS","1.0","F-E/B","","","32.74954525579603","-117.10288109668348"
"3386","MTS_60681","60681","60681","Stonecrest Bl & Walmart","32.80368075","-117.11528959","MTS","1.0","N-E/B","stone","","32.80367597816928","-117.1152776903173"
"3387","MTS_60684","60684","60684","Zapata Av & Kelowna Rd","32.92730167","-117.14101738","MTS","1.0","N-E/B","","","32.92729688595333","-117.1410054673307"
"3388","MTS_60685","60685","60685","Kelowna Rd & Capricorn Wy","32.92483802","-117.14115536","MTS","1.0","N-S/B","","","32.92483322929871","-117.14114344968372"
"3389","MTS_60686","60686","60686","Camino Ruiz & Teresa Dr","32.92465732","-117.14410288","MTS","1.0","F-S/B","","","32.92465253467543","-117.14409096887655"
"3390","MTS_60687","60687","60687","Camino Ruiz & Hydra Ln","32.92014183","-117.14406023","MTS","1.0","F-S/B","","","32.92013704538811","-117.14404831769352"
"3391","MTS_60688","60688","60688","Camino Ruiz & Westmore Rd","32.91809707","-117.1440427","MTS","1.0","N-S/B","","","32.91809228277028","-117.14403078714682"
"3392","MTS_60689","60689","60689","Camino Ruiz & New Salem St","32.91539231","-117.14407386","MTS","1.0","F-S/B","","","32.915387525143885","-117.1440619450785"
"3393","MTS_60691","60691","60691","Gold Coast Dr & Westchester Av","32.90544146","-117.12737198","MTS","1.0","F-W/B","","","32.905436674955446","-117.12736007490403"
"3394","MTS_60693","60693","60693","Gold Coast Dr & Londonderry Av","32.90553826","-117.13076478","MTS","1.0","F-W/B","","","32.905533478529286","-117.13075286789471"
"3395","MTS_60694","60694","60694","Gold Coast Dr & Lipscomb Dr","32.90560032","-117.1332384","MTS","1.0","F-W/B","","","32.90559553376808","-117.13322649403091"
"3396","MTS_60695","60695","60695","Gold Coast Dr & Westonhill Dr","32.90580033","-117.13524749","MTS","1.0","N-W/B","","","32.90579554364171","-117.13523558363438"
"3397","MTS_60696","60696","60696","Gold Coast Dr & San Ramon Dr","32.90553428","-117.14014521","MTS","1.0","F-W/B","","","32.90552949459928","-117.14013330010584"
"3398","MTS_60697","60697","60697","Gold Coast Dr & Drumcliff Av","32.90547887","-117.14211263","MTS","1.0","F-W/B","","","32.90547408246155","-117.14210071527637"
"3399","MTS_60698","60698","60698","Parkside Av & Redford Pl","32.66615983","-117.05728404","MTS","1.0","M-Street-N/B","prkreo","","32.66615506934057","-117.05727216032858"
"3400","MTS_60699","60699","60699","Parkside Av & Fleming Dr","32.66589202","-117.05452612","MTS","1.0","M-Street-N/B","","","32.66588725842803","-117.0545142458691"
"3401","MTS_60700","60700","60700","Camino Ruiz & Hydra Ln","32.92076505","-117.14377653","MTS","1.0","F-N/B","","","32.92076025964087","-117.14376461927966"
"3402","MTS_60702","60702","60702","Camino Ruiz & Westmore Rd","32.91822563","-117.14374746","MTS","1.0","F-N/B","","","32.91822084901551","-117.14373555135542"
"3403","MTS_60703","60703","60703","Camino Ruiz & New Salem St","32.91604348","-117.14372529","MTS","1.0","F-N/B","","","32.91603869307281","-117.14371337436283"
"3404","MTS_60704","60704","60704","Camino Ruiz & Mira Mesa Bl","32.91322947","-117.14366084","MTS","1.0","F-N/B","crumiN","","32.91322468691198","-117.14364893458998"
"3405","MTS_60705","60705","60705","Gold Coast Dr & Camino Ruiz","32.90544288","-117.14556925","MTS","1.0","N-W/B","camgol","","32.90543809056936","-117.14555734272741"
"3406","MTS_60707","60707","60707","Parkside Av & Vesuvia Wy","32.66638298","-117.05257447","MTS","0.0","M-Street-N/B","","","32.666378217452795","-117.05256259524617"
"3407","MTS_60708","60708","60708","Parkside Av & Parkside Pl","32.66808209","-117.05037706","MTS","1.0","F-N/B","","","32.66807732594811","-117.05036518487962"
"3408","MTS_60710","60710","60710","Parkside Av & Dusk Dr","32.67029148","-117.04746929","MTS","1.0","M-Street-N/B","pardus","","32.6702867143604","-117.04745741353663"
"3409","MTS_60711","60711","60711","Parkside Av & Annmar Dr","32.67206476","-117.04355657","MTS","1.0","M-Street-N/B","","","32.67206000196903","-117.04354469289663"
"3410","MTS_60712","60712","60712","Parkside Av & Alta View Dr","32.67539997","-117.04250118","MTS","1.0","N-N/B","","","32.67539520504667","-117.04248930326605"
"3411","MTS_60713","60713","60713","Woodman St & Alta View Dr","32.67629776","-117.04008169","MTS","1.0","F-N/B","wooalt","","32.676292998534315","-117.04006981016879"
"3412","MTS_60714","60714","60714","Woodman St & Wattle Dr","32.6798116","-117.04031141","MTS","1.0","F-N/B","","","32.6798068381641","-117.04029953728472"
"3413","MTS_60715","60715","60715","Woodman St & Alscacia St","32.68343775","-117.04316817","MTS","0.0","F-N/B","","","32.683432983546695","-117.04315629603992"
"3414","MTS_60716","60716","60716","Woodman St & Alcona St","32.68689167","-117.04501932","MTS","0.0","F-N/B","","","32.686886901440744","-117.04500744440328"
"3415","MTS_60717","60717","60717","Paradise Valley Rd & Woodman St","32.68902171","-117.04587709","MTS","1.0","F-E/B","woopa1","","32.689016941220096","-117.0458652074718"
"3416","MTS_60718","60718","60718","Paradise Valley Rd & Briarwood Rd","32.6917105","-117.03633243","MTS","1.0","F-E/B","","","32.69170573330576","-117.03632055307723"
"3417","MTS_60719","60719","60719","Paradise Valley Rd & Parkwood Dr","32.69327865","-117.03263774","MTS","1.0","F-E/B","","","32.693273889097","-117.03262586581361"
"3418","MTS_60721","60721","60721","Paradise Valley Rd & Deep Dell Rd","32.69524194","-117.0298988","MTS","1.0","F-W/B","deepar","","32.69523717024802","-117.02988691866972"
"3419","MTS_60722","60722","60722","Paradise Valley Rd & Parkwood Dr","32.69318084","-117.03332595","MTS","1.0","M-Street-W/B","","","32.693176070483","-117.0333140761179"
"3420","MTS_60723","60723","60723","Paradise Valley Rd & Briarwood Rd","32.69176714","-117.03736329","MTS","1.0","F-W/B","","","32.691762370807695","-117.03735140833028"
"3421","MTS_60724","60724","60724","Woodman St & Paradise Valley Rd","32.68855629","-117.04644492","MTS","0.0","F-S/B","woopar","","32.68855152946466","-117.04643303991473"
"3422","MTS_60725","60725","60725","Woodman St & Doriana St","32.68647931","-117.04503185","MTS","1.0","M-Street-S/B","","","32.68647454762783","-117.04501997697187"
"3423","MTS_60726","60726","60726","Woodman St & Alscacia St","32.68233703","-117.04294702","MTS","1.0","M-Street-S/B","","","32.68233226322988","-117.0429351475975"
"3424","MTS_60727","60727","60727","Woodman St & Wattle Dr","32.67909435","-117.04029524","MTS","1.0","M-Street-S/B","","","32.67908958728739","-117.04028335937932"
"3425","MTS_60728","60728","60728","Woodman St & Alta View Dr","32.67609513","-117.04039185","MTS","1.0","N-S/B","wooalt","","32.67609037031667","-117.04037997127249"
"3426","MTS_60729","60729","60729","Parkside Av & Alta View Dr","32.67542863","-117.04274517","MTS","1.0","F-S/B","","","32.675423870364796","-117.04273328950491"
"3427","MTS_60730","60730","60730","Parkside Av & Annmar Dr","32.67180893","-117.04401896","MTS","2.0","F-S/B","","","32.671804163263275","-117.0440070825523"
"3428","MTS_60731","60731","60731","Parkside Av & Dusk Dr","32.67053298","-117.04710103","MTS","1.0","N-S/B","pardus","","32.67052821507549","-117.04708915112079"
"3429","MTS_60732","60732","60732","Parkside Av & Sabina Dr","32.66848738","-117.05060495","MTS","1.0","N-W/B","","","32.668482621959015","-117.0505930767966"
"3430","MTS_60733","60733","60733","Parkside Av & Vesuvia Wy (Parkside Park)","32.66699592","-117.05172546","MTS","1.0","M-Street-S/B","","","32.666991157735936","-117.05171358009495"
"3431","MTS_60734","60734","60734","Parkside Av & Fleming Dr","32.66602106","-117.0545468","MTS","1.0","N-S/B","","","32.66601630304837","-117.054534918475"
"3432","MTS_60735","60735","60735","Parkside Av & Redford Pl","32.66629791","-117.05718457","MTS","1.0","N-S/B","prkreo","","32.66629314575306","-117.05717269338948"
"3433","MTS_60739","60739","60739","Paradise Valley Rd & Woodman St","32.68900689","-117.04689427","MTS","1.0","F-W/B","woopa1","","32.68900212645216","-117.0468823906493"
